age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44.0, Self-emp-not-inc,83812.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
39.0, Private,316211.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
28.0, Private,184831.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,136448.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,358355.0, 9th,5.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
69.0, ?,28197.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
62.0, ?,54878.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
38.0, Private,65466.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
38.0, Private,192337.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K
64.0, Local-gov,96076.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,153475.0, 11th,7.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,410034.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
46.0, Private,28334.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, ?,205256.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,2885.0,0.0,80.0, United-States, <=50K
19.0, ?,37085.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Private,253310.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,7.0, United-States, <=50K
51.0, Self-emp-inc,260938.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
20.0, Private,130840.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
55.0, Private,143030.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,75759.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
28.0, Private,91299.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,45.0, United-States, <=50K
30.0, Local-gov,118500.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, ?,203821.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,112262.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,5178.0,0.0,40.0, United-States, >50K
25.0, Private,108505.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
60.0, Self-emp-not-inc,95445.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3137.0,0.0,46.0, United-States, <=50K
42.0, Self-emp-not-inc,174216.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,38.0, United-States, >50K
18.0, ?,280901.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
45.0, Local-gov,144940.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,159732.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,99146.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
58.0, State-gov,299680.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024.0,0.0,43.0, United-States, >50K
30.0, Private,180656.0, Some-college,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, ?, <=50K
68.0, Private,117236.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051.0,0.0,45.0, United-States, >50K
24.0, Private,303296.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Laos, <=50K
68.0, Private,218637.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2377.0,55.0, United-States, >50K
44.0, State-gov,138634.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
76.0, Private,199949.0, 9th,5.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,13.0, United-States, <=50K
35.0, Private,300333.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, Dominican-Republic, >50K
27.0, Private,147951.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,1.0, United-States, <=50K
51.0, Private,313146.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, ?,154537.0, Some-college,10.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,50.0, United-States, >50K
53.0, Self-emp-inc,246562.0, 5th-6th,3.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, Mexico, >50K
48.0, Private,105808.0, 9th,5.0, Widowed, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Self-emp-not-inc,129298.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
50.0, Local-gov,282701.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386.0,0.0,48.0, United-States, >50K
47.0, Private,285200.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,297735.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Self-emp-not-inc,200352.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
56.0, Private,229525.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
73.0, Private,132350.0, 7th-8th,4.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,18.0, United-States, <=50K
40.0, Private,100584.0, 10th,6.0, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,121040.0, Assoc-voc,11.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
54.0, Self-emp-not-inc,104748.0, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
32.0, Private,235862.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
54.0, Private,103700.0, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,244074.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,22.0, United-States, <=50K
38.0, ?,281768.0, 7th-8th,4.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,30.0, United-States, <=50K
43.0, Private,57600.0, Doctorate,16.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, ?, <=50K
33.0, Private,117186.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Private,184924.0, 9th,5.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,1719.0,15.0, United-States, <=50K
56.0, Local-gov,205759.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,218136.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, Outlying-US(Guam-USVI-etc), <=50K
44.0, Private,183542.0, Bachelors,13.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K
35.0, Private,61343.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
55.0, Private,426263.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Local-gov,144949.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,250038.0, Masters,14.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
31.0, Private,156493.0, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,110677.0, Some-college,10.0, Separated, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,101352.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,87418.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
57.0, Private,130714.0, 1st-4th,2.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,22.0, United-States, <=50K
39.0, Private,65382.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Federal-gov,20469.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,108837.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
54.0, Private,145419.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
35.0, Private,170195.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, ?,119851.0, Some-college,10.0, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,152159.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,142886.0, Bachelors,13.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-not-inc,145409.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K
25.0, Private,174592.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
40.0, Private,239708.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
59.0, Private,230039.0, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,625.0,38.0, United-States, <=50K
17.0, Private,152696.0, 12th,8.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
60.0, Self-emp-not-inc,285365.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,50.0, United-States, <=50K
56.0, Private,220187.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
65.0, ?,197883.0, 10th,6.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
45.0, Private,233511.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0, Private,216867.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, Mexico, <=50K
25.0, Private,207965.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
33.0, Private,80058.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,154580.0, 10th,6.0, Married-civ-spouse, Other-service, Husband, Black, Male,2580.0,0.0,40.0, United-States, <=50K
39.0, Private,225504.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,157473.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
44.0, Private,206686.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,442656.0, 11th,7.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,65.0, Guatemala, <=50K
42.0, Local-gov,267252.0, Masters,14.0, Separated, Exec-managerial, Unmarried, Black, Male,0.0,0.0,45.0, United-States, >50K
37.0, Local-gov,218184.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K
34.0, Private,191385.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
49.0, Self-emp-inc,318280.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
56.0, Private,106723.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Self-emp-not-inc,30759.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
61.0, Self-emp-not-inc,268831.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,53.0, United-States, <=50K
41.0, Self-emp-inc,299813.0, 9th,5.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,70.0, Dominican-Republic, <=50K
34.0, Private,198613.0, Masters,14.0, Never-married, Exec-managerial, Own-child, White, Male,4650.0,0.0,40.0, United-States, <=50K
28.0, Private,143582.0, HS-grad,9.0, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
48.0, Self-emp-inc,191277.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
35.0, Private,122747.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
55.0, Private,256526.0, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,4865.0,0.0,45.0, United-States, <=50K
17.0, Private,61838.0, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,178370.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,99.0, United-States, >50K
55.0, Private,125000.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
59.0, ?,199033.0, 9th,5.0, Married-civ-spouse, ?, Wife, Black, Female,0.0,0.0,32.0, United-States, <=50K
39.0, Self-emp-not-inc,52870.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Federal-gov,254202.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,27828.0,0.0,50.0, United-States, >50K
23.0, Private,436798.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,182163.0, 11th,7.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Germany, <=50K
48.0, Private,36177.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
28.0, Private,261725.0, 1st-4th,2.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, Mexico, <=50K
54.0, Private,145419.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1672.0,50.0, United-States, <=50K
33.0, Private,309350.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,31095.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
32.0, Private,34104.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,174201.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Private,164954.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,42.0, United-States, <=50K
52.0, Private,169549.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,229456.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,38.0, United-States, <=50K
18.0, Private,106943.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
30.0, Private,164309.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
28.0, ?,192257.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,5.0, United-States, <=50K
17.0, ?,187539.0, 11th,7.0, Never-married, ?, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K
18.0, ?,118847.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
67.0, Self-emp-not-inc,268781.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States, >50K
40.0, Private,188291.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
57.0, Local-gov,22975.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
50.0, Self-emp-not-inc,118058.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,55.0, United-States, >50K
33.0, Private,133278.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,73054.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,212091.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2580.0,0.0,40.0, United-States, <=50K
20.0, Private,224640.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,174283.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,159888.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,239708.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
45.0, Private,195554.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
37.0, Private,171090.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0.0,0.0,48.0, United-States, <=50K
