Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
4.0,585.8,0.0,0.0,29.0,1582.5333,0.006666667,0.022222223,0.0,0.0,Oct,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,81.0,2071.0,0.012345679,0.025308643,0.0,0.6,May,1,8,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,581.4167,0.0,0.007142857,0.0,0.0,Mar,2,5,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,94.0,0.0,0.1,0.0,0.0,Nov,2,4,2,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,190.6,0.0,0.02,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,199.5,0.028571429,0.057142857,56.578773,0.0,Nov,2,4,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,69.0,2734.8184,0.0,0.004353234,49.392715,0.0,May,4,5,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,22.0,598.25,0.0,0.05,0.0,0.4,May,2,5,9,6,Returning_Visitor,False,False
8.0,264.8095,0.0,0.0,35.0,1039.8875,0.009756098,0.035656214,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
2.0,150.6,0.0,0.0,86.0,2554.5625,0.023255814,0.04110037,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
10.0,187.71666,1.0,11.0,29.0,277.35,0.0,0.021904763,0.0,0.0,Sep,3,2,9,5,Returning_Visitor,False,False
5.0,46.0,0.0,0.0,35.0,539.0,0.005555556,0.011111111,39.15,0.0,May,2,2,3,6,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,14.0,317.06668,0.035714287,0.05,0.0,0.0,Aug,1,1,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,400.8,0.05,0.12083333,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,391.86667,0.0,0.029411765,0.0,1.0,May,2,2,1,1,Returning_Visitor,True,False
9.0,98.94444,1.0,600.0,124.0,5731.094,0.018346254,0.03371764,1.9141749,0.2,May,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,468.83334,0.046296295,0.075,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
5.0,399.2,2.0,34.3,42.0,1713.2162,0.062222224,0.09096296,3.1656914,0.0,June,2,2,6,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,1368.0,0.004545455,0.013636364,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,89.0,2924.4329,0.006741573,0.024478493,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
2.0,37.333332,0.0,0.0,31.0,1552.8833,0.0,0.008333333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
2.0,24.5,1.0,710.0,66.0,4566.9526,0.006470588,0.018141923,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False
8.0,433.1,2.0,309.0,36.0,1523.4166,0.011742424,0.016427739,7.9755,0.0,May,2,2,1,2,Returning_Visitor,False,False
4.0,67.07143,0.0,0.0,21.0,2588.9583,0.0,0.011041667,0.0,0.0,Mar,3,2,2,8,New_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.6,May,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.03333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3.0,103.6,0.0,0.0,30.0,440.53333,0.006451613,0.021505376,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,True,False
6.0,99.333336,1.0,28.5,5.0,345.5,0.0,0.011111111,0.0,0.0,Mar,2,2,3,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,406.86667,0.0,0.007142857,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,615.8831,0.03333333,0.04993081,0.0,0.0,Feb,3,2,2,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,301.0,0.0,0.03333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
4.0,54.4,0.0,0.0,68.0,2889.946,0.002898551,0.008789401,0.0,0.0,June,4,1,4,1,Returning_Visitor,False,False
10.0,303.92798,0.0,0.0,82.0,1853.2865,0.0,0.015957264,11.019407,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,4,1,1,5,Returning_Visitor,False,False
4.0,318.66666,0.0,0.0,32.0,1205.5834,0.006451613,0.010752688,37.609356,0.0,May,2,2,1,2,Returning_Visitor,True,False
4.0,64.6,0.0,0.0,32.0,1135.4445,0.002857143,0.00952381,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.1,0.0,0.8,Feb,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,534.5833,0.0,0.02142857,0.0,1.0,May,2,4,4,1,Returning_Visitor,True,False
5.0,75.0,0.0,0.0,31.0,1066.0,0.0,0.014285714,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,880.0,0.0,0.05,0.0,0.0,May,2,2,7,1,Returning_Visitor,True,False
2.0,24.2,0.0,0.0,3.0,52.4,0.0,0.04,0.0,0.0,Sep,2,2,3,5,New_Visitor,False,False
4.0,140.675,1.0,97.75,70.0,2721.5552,0.001951952,0.017189708,10.535915,0.0,Nov,1,2,1,10,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,8.0,158.5,0.0,0.05,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
2.0,165.2,0.0,0.0,36.0,983.425,0.0,0.010526316,0.0,0.0,Aug,2,4,8,6,New_Visitor,True,False
0.0,0.0,0.0,0.0,20.0,1958.8334,0.011111111,0.035185184,0.0,0.0,Nov,3,2,5,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,182.25,0.046153847,0.07692308,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,57.5,0.0,0.1,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,135.0,0.0,0.06666667,0.0,0.0,Feb,2,4,3,3,Returning_Visitor,False,False
1.0,77.0,0.0,0.0,9.0,312.0,0.0,0.044444446,0.0,0.0,Mar,1,1,3,3,New_Visitor,True,False
9.0,164.33333,0.0,0.0,102.0,4227.094,0.0,0.00849359,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,691.75,0.0,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False
4.0,72.5,0.0,0.0,95.0,2354.979,0.00137457,0.005695387,5.214691,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
2.0,8.0,1.0,14.333333,14.0,603.6667,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True
3.0,89.25,0.0,0.0,8.0,67.85,0.018181818,0.03333333,0.0,0.0,June,2,2,8,1,Returning_Visitor,False,True
5.0,34.442425,0.0,0.0,103.0,1843.7594,0.0,0.019613005,0.0,0.0,June,2,4,1,2,Returning_Visitor,True,False
6.0,168.85,0.0,0.0,22.0,383.2,0.002666667,0.0096,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
10.0,317.95834,4.0,821.0,20.0,781.425,0.0,0.002666667,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
1.0,19.0,0.0,0.0,21.0,702.125,0.01,0.018333333,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,False
2.0,33.0,0.0,0.0,22.0,460.66666,0.0,0.025,0.0,0.6,May,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,611.0,0.02,0.06,0.0,0.8,May,2,4,3,1,Returning_Visitor,False,False
4.0,182.0,0.0,0.0,15.0,484.0,0.0,0.015686275,0.0,0.0,May,2,6,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
2.0,95.0,3.0,48.0,9.0,259.5,0.0,0.015384615,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,196.5,0.044444446,0.06666667,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
4.0,55.575,0.0,0.0,4.0,42.575,0.0,0.011428571,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,False
7.0,161.0,3.0,775.5,19.0,4996.6665,0.008,0.026,14.1005335,0.0,Mar,2,4,8,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,14.0,108.0,0.0,0.007142857,0.0,0.0,May,2,2,1,19,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,432.76666,0.0,0.027777778,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,63.0,0.028571429,0.071428575,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False
6.0,210.5,0.0,0.0,26.0,549.55,0.01724138,0.03275862,0.0,0.0,May,3,2,1,11,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,27.0,1544.5333,0.048148148,0.08024691,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,False
3.0,31.333334,0.0,0.0,33.0,1077.869,0.0015625,0.01953125,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,70.5,0.075,0.08,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,599.91907,0.0,0.004285714,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False
5.0,39.5,3.0,62.25,339.0,16138.291,0.004778942,0.020193812,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
5.0,59.0,0.0,0.0,152.0,7114.7983,0.002597403,0.010709751,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
3.0,95.0,0.0,0.0,27.0,808.7,0.006896552,0.010344828,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,953.8333,0.0,0.027777778,0.0,0.0,May,2,4,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,319.0,0.0,0.05,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,52.5,0.06666667,0.1,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
6.0,229.0,2.0,40.02,71.0,2576.4321,0.01027027,0.045526367,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,75.0,1775.2417,0.001333333,0.019428572,0.0,0.0,Nov,2,6,5,3,Returning_Visitor,True,False
1.0,18.2,0.0,0.0,58.0,2007.2067,0.003448276,0.027298851,0.0,0.0,Jul,4,2,8,1,Returning_Visitor,False,False
3.0,602.0,0.0,0.0,64.0,1810.9667,0.003174603,0.012962963,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,206.5,0.0,0.016666668,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
1.0,17.0,0.0,0.0,10.0,109.0,0.036363635,0.045454547,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
1.0,98.0,0.0,0.0,39.0,2555.9944,0.005263158,0.005668016,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,912.4349,0.0,0.026839826,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
4.0,82.25,6.0,144.0,82.0,3174.6428,0.004494382,0.012081072,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
2.0,50.5,0.0,0.0,29.0,2147.375,0.0,0.006896552,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
1.0,0.0,0.0,0.0,58.0,1200.5,0.002298851,0.017816093,17.987568,0.0,Dec,2,10,3,6,Returning_Visitor,False,False
1.0,21.0,0.0,0.0,16.0,375.91666,0.0,0.007142857,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,186.0,0.0,0.072222225,0.0,0.0,May,1,1,8,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1017.5,0.005,0.03333333,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,75.2,0.03333333,0.05,0.0,0.0,Jul,3,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,99.75,0.0,0.028571429,0.0,0.0,Dec,8,2,1,2,New_Visitor,True,False
8.0,62.5,0.0,0.0,101.0,2584.7144,0.011214953,0.017133957,16.940468,0.6,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,1.0,212.5,21.0,1198.75,0.0,0.003174603,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,False,False
5.0,39.0,2.0,12.0,15.0,158.0,0.0,0.02010582,0.0,0.0,May,2,2,9,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Nov,2,4,1,5,New_Visitor,False,False
2.0,25.2,4.0,86.6,21.0,1702.5,0.016666668,0.03717949,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,True,False
4.0,248.66667,3.0,382.33334,30.0,1039.4775,0.004285714,0.007428571,9.511714,0.0,May,3,2,2,11,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,14.0,152.0,0.057142857,0.057142857,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,False,False
3.0,80.6,2.0,112.8,10.0,390.2,0.0,0.015384615,0.0,0.0,Oct,2,5,3,20,Returning_Visitor,False,False
5.0,30.0,1.0,4.0,107.0,4376.903,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
2.0,32.833332,0.0,0.0,16.0,877.6667,0.004166667,0.020208333,0.0,0.0,Nov,3,2,6,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,666.1,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,338.23334,0.024871795,0.07826923,0.0,0.0,May,2,2,2,2,Returning_Visitor,True,False
1.0,37.5,0.0,0.0,5.0,65.5,0.03333333,0.06666667,0.0,0.0,Nov,1,1,3,3,New_Visitor,False,False
1.0,42.0,1.0,47.0,36.0,1994.5,0.012222222,0.026587302,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,False
1.0,10.0,1.0,0.0,28.0,830.0,0.013793103,0.044827584,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,368.0,0.0,0.016666668,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,True,False
2.0,46.4,0.0,0.0,16.0,463.36,0.0,0.011111111,46.339912,0.0,Sep,2,2,7,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,74.5,0.0,0.08,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1643.4355,0.005555556,0.032271244,2.1887186,0.0,Mar,2,4,3,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,69.0,0.0,0.06666667,0.0,1.0,May,3,2,1,20,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,6.0,261.66666,0.071428575,0.12571429,0.0,0.0,June,3,2,2,4,Returning_Visitor,False,False
1.0,6.0,2.0,15.0,19.0,512.06665,0.00952381,0.03333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3.0,48.333332,0.0,0.0,15.0,245.5,0.014285714,0.028571429,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,73.666664,0.0,0.022222223,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,2,2,4,1,Returning_Visitor,True,False
3.0,39.0,0.0,0.0,10.0,176.8,0.0,0.0375,0.0,0.0,June,3,2,5,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,202.33333,0.0,0.01875,0.0,0.0,May,3,2,1,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
4.0,87.25,0.0,0.0,37.0,1336.2084,0.009756098,0.03902439,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1749.0,0.04761905,0.104761906,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2.0,51.666668,0.0,0.0,35.0,1977.05,0.005263158,0.014912281,38.20358,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1245.5762,0.0,0.005263158,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,57.0,4115.2334,0.003508772,0.018421054,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,438.075,0.008,0.024698414,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,337.25,0.0,0.02,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,False,False
0.0,0.0,1.0,35.5,130.0,3313.4558,0.007633588,0.028972728,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
2.0,273.0,1.0,1.0,10.0,384.4,0.044444446,0.043386243,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,2.0,33.0,21.0,1277.8334,0.008695652,0.036956523,0.0,0.0,May,2,2,7,6,Returning_Visitor,True,False
5.0,136.0,0.0,0.0,30.0,2205.6667,0.0,0.012121212,47.260605,0.0,May,2,2,4,6,Returning_Visitor,False,True
3.0,315.33334,1.0,141.5,42.0,3009.0874,0.004021164,0.0323655,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,49.0,938.0417,0.00375,0.010664683,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,False,False
1.0,30.0,0.0,0.0,21.0,204.16667,0.028571429,0.0484127,0.0,0.0,May,3,2,8,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,26.0,664.85,0.026923077,0.06666667,0.0,0.0,Dec,2,10,7,1,Returning_Visitor,True,False
3.0,42.0,0.0,0.0,24.0,1381.7333,0.031481482,0.018777883,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
1.0,131.5,1.0,19.0,62.0,1524.963,0.0,0.003266621,83.96814,0.0,Nov,2,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,68.0,1723.7537,0.011940299,0.023681592,0.0,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
5.0,218.58333,0.0,0.0,11.0,370.45834,0.0,0.003076923,0.0,0.0,Dec,3,7,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,159.0,0.0,0.03333333,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,219.5,0.011111111,0.07777778,0.0,0.0,May,2,4,2,6,Returning_Visitor,False,False
1.0,383.8,0.0,0.0,11.0,92.4,0.0,0.016666668,0.0,0.0,Jul,2,2,9,2,New_Visitor,False,False
2.0,44.0,0.0,0.0,26.0,1636.0167,0.007692308,0.021794872,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,635.3333,0.0,0.009090909,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,514.4167,0.0,0.023992674,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,53.0,1170.7333,0.007272727,0.025454545,31.9032,0.0,Aug,2,4,2,3,Returning_Visitor,False,True
8.0,172.2,0.0,0.0,28.0,682.2,0.001212121,0.007272727,13.111455,0.0,May,2,2,5,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,102.2,0.0,0.0,40.278152,0.0,Oct,2,2,2,20,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,128.0,0.0,0.04,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
2.0,49.4,2.0,7.0,4.0,53.2,0.028571429,0.042857144,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
4.0,68.4,0.0,0.0,14.0,337.53333,0.0,0.023529412,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False
2.0,53.5,0.0,0.0,13.0,287.33334,0.0,0.013333333,0.0,0.0,Nov,2,2,1,6,New_Visitor,True,False
3.0,36.0,1.0,395.0,12.0,343.58334,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
1.0,5.0,0.0,0.0,17.0,389.0,0.0,0.041666668,9.297,0.0,May,2,4,3,2,Returning_Visitor,False,False
12.0,257.75,0.0,0.0,3.0,97.5,0.0,0.038461536,0.0,0.0,Dec,3,2,4,8,Returning_Visitor,False,True
11.0,188.83333,3.0,27.0,64.0,4829.625,0.004054054,0.017194336,48.606236,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,104.666664,0.0,0.041666668,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,752.7619,0.013043478,0.015217391,0.0,0.0,Dec,1,1,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,631.775,0.02142857,0.05042517,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,212.91667,0.0,0.009090909,0.0,0.0,Nov,3,2,5,2,New_Visitor,False,False
2.0,62.5,0.0,0.0,43.0,1253.1764,0.0,0.01468254,41.537064,0.0,Nov,3,2,9,2,Returning_Visitor,False,False
3.0,67.5,0.0,0.0,30.0,761.75,0.0,0.015053763,19.31425,0.0,Dec,2,4,1,1,Returning_Visitor,True,True
1.0,57.5,0.0,0.0,32.0,534.2639,0.0,0.011111111,87.74979,0.0,Dec,1,2,1,8,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,10.0,254.0,0.02,0.04,14.0292,0.0,Mar,2,2,9,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,96.0,0.025,0.05,0.0,0.0,Nov,2,4,9,20,Returning_Visitor,False,False
4.0,227.48,3.0,432.2,56.0,4895.26,0.016949153,0.04378531,5.763679,0.0,Nov,2,4,3,1,Returning_Visitor,False,False
1.0,14.0,0.0,0.0,64.0,2555.1238,0.017460316,0.034338623,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,282.5,0.04347826,0.073913045,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
7.0,211.5,0.0,0.0,54.0,9128.284,0.011461988,0.0392516,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
6.0,352.5,0.0,0.0,21.0,696.6667,0.0,0.0125,75.06782,0.0,Mar,2,2,6,10,New_Visitor,True,True
1.0,6.0,0.0,0.0,15.0,579.0,0.0,0.0125,63.935062,0.0,Dec,1,1,4,2,New_Visitor,False,True
2.0,63.0,0.0,0.0,4.0,43.75,0.016666668,0.016666668,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
1.0,29.2,1.0,322.4,10.0,126.933334,0.014285714,0.036904763,13.5942,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,666.0,0.0,0.018181818,0.0,0.0,May,2,4,8,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,5538.9165,0.024,0.05511905,0.0,0.0,May,2,2,1,13,Returning_Visitor,True,False
2.0,53.5,0.0,0.0,16.0,681.5,0.0,0.022916667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,812.0,0.0,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
8.0,221.33,2.0,70.6,63.0,5245.278,0.002739726,0.020091323,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,False,False
1.0,25.75,3.0,189.5,22.0,2297.8013,0.01474359,0.017435897,18.995615,0.4,May,3,2,1,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,29.0,2064.7666,0.020689655,0.03735632,0.0,0.0,June,2,4,3,1,Returning_Visitor,False,False
2.0,51.0,0.0,0.0,23.0,637.5,0.0,0.009090909,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
6.0,573.5,1.0,0.0,33.0,1946.9429,0.005882353,0.020602653,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,902.0,0.0,0.007407407,0.0,0.0,Feb,2,7,2,4,Returning_Visitor,False,False
5.0,42.18182,0.0,0.0,12.0,231.18182,0.0,0.01,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
6.0,200.33333,0.0,0.0,9.0,154.0,0.0,0.03076923,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
14.0,1261.9166,12.0,985.41907,30.0,1956.0222,0.0030839,0.022907352,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,968.69244,0.0,0.0,106.25252,0.0,Nov,1,1,9,2,Returning_Visitor,False,True
8.0,246.5,0.0,0.0,74.0,2326.6667,0.0,0.002597403,5.0152726,0.0,May,2,4,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,62.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3.0,93.10667,4.0,87.6,32.0,810.08167,0.005128205,0.015099715,17.27062,0.0,Nov,1,1,5,2,Returning_Visitor,False,True
10.0,720.5,2.0,88.725,220.0,10580.345,0.004767742,0.022140924,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6.0,198.5,0.0,0.0,41.0,1824.0834,0.0,0.01,0.0,0.0,Dec,3,2,3,11,New_Visitor,False,False
3.0,94.6,0.0,0.0,17.0,265.5,0.0,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,203.15,0.0,0.05111111,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
